Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Return_Probability,Risk_Level
257,257,257,122,291,4,46.83,5,3,0,-7.0,27,1,62,1,2,17.12,0.5105057837333425,Medium
258,258,258,570,291,0,121.7,2,3,0,-7.0,25,1,52,0,0,30.07,0.5450494381175545,Medium
259,259,259,292,291,2,35.8,2,3,0,-7.0,65,0,15,3,0,9.85,0.4560552666984964,Medium
260,260,260,28,444,3,395.28,4,1,1,418.0,47,1,22,0,0,6.27,0.4635529250466161,Medium
261,261,261,659,244,1,409.57,2,1,1,-413.0,36,1,97,1,2,29.37,0.5104953166905798,Medium
262,262,262,132,668,1,48.49,2,3,1,538.0,27,1,75,0,2,48.7,0.558215238841137,Medium
263,263,263,83,464,0,365.3,4,1,1,383.0,70,1,57,1,2,25.2,0.4914545862194372,Medium
264,264,264,141,464,0,223.1,5,1,0,383.0,25,0,76,2,0,48.21,0.5482293109909707,Medium
265,265,265,336,464,4,266.83,3,1,0,383.0,60,1,75,2,1,1.65,0.43786348189154567,Medium
266,266,266,128,408,4,333.67,5,3,1,282.0,61,0,11,3,0,40.16,0.4875785979613604,Medium
267,267,267,565,268,0,104.54,1,0,1,-295.0,33,0,16,2,1,10.73,0.46495200000731485,Medium
268,268,268,354,268,2,359.03,2,0,0,-295.0,46,1,44,3,0,44.86,0.48962105974758596,Medium
269,269,269,627,481,1,385.95,4,2,1,-144.0,58,1,78,1,2,12.61,0.47444547274217,Medium
270,270,270,354,290,1,354.81,3,1,1,-62.0,64,1,17,2,1,29.05,0.4780058476504977,Medium
271,271,271,633,448,1,282.89,1,1,1,-183.0,21,0,84,1,2,47.82,0.5329717171606224,Medium
272,272,272,518,360,0,394.63,3,2,1,-156.0,26,0,69,3,2,1.41,0.46543672493341137,Medium
273,273,273,661,360,0,337.22,3,2,0,-156.0,31,0,42,3,2,6.54,0.4654729302678529,Medium
274,274,274,383,669,2,392.03,5,1,1,288.0,21,1,22,1,2,2.16,0.45361044205007917,Medium
275,275,275,511,669,3,210.46,3,1,0,288.0,26,1,19,2,0,6.82,0.44230754354150636,Medium
276,276,276,635,669,3,394.61,4,1,0,288.0,18,0,95,2,0,22.17,0.48170871438421,Medium
277,277,277,211,388,0,182.75,5,2,1,179.0,70,1,55,3,1,18.41,0.4794752326842233,Medium
278,278,278,156,492,0,161.86,3,1,1,338.0,39,1,4,0,1,26.28,0.5058309443296444,Medium
279,279,279,523,186,3,418.05,5,1,1,-335.0,33,0,89,2,2,48.85,0.532178338340594,Medium
280,280,280,122,186,0,124.04,2,1,0,-335.0,58,0,19,3,1,28.38,0.4831539034303018,Medium
281,281,281,341,189,1,12.83,4,1,1,-150.0,40,0,66,0,0,15.24,0.5155208409780359,Medium
282,282,282,694,626,3,296.09,1,3,1,-66.0,54,1,83,1,0,13.5,0.4611910158692487,Medium
283,283,283,572,181,2,411.49,2,3,1,-389.0,49,1,33,2,2,21.99,0.4832686378474846,Medium
284,284,284,671,149,1,389.91,2,3,1,-520.0,44,1,17,3,0,35.5,0.49802904981277724,Medium
285,285,285,725,241,1,119.65,3,3,1,-482.0,40,1,59,2,1,19.25,0.4997663606880704,Medium
286,286,286,157,241,2,362.72,3,3,0,-482.0,49,0,31,0,0,16.94,0.4933770720222086,Medium
287,287,287,512,241,4,257.04,5,3,0,-482.0,69,1,74,0,0,42.48,0.525357956910468,Medium
288,288,288,39,365,0,338.15,5,3,1,328.0,29,0,99,3,1,1.29,0.49218328059294914,Medium
289,289,289,471,434,3,433.58,5,2,1,-35.0,30,1,74,2,1,17.84,0.4826708983109755,Medium
290,290,290,387,434,3,431.36,5,2,0,-35.0,29,0,4,1,0,40.2,0.5085384800870176,Medium
291,291,291,489,6,1,181.12,5,0,1,-483.0,59,1,72,0,2,31.29,0.5270086801752292,Medium
292,292,292,388,6,0,401.31,2,0,0,-483.0,50,1,79,2,2,18.01,0.4883174319167688,Medium
293,293,293,638,506,2,494.96,2,0,1,-130.0,50,0,54,2,2,0.54,0.421125929432461,Medium
294,294,294,150,138,2,418.25,2,2,1,-11.0,22,1,51,3,2,11.96,0.48115308565967146,Medium
295,295,295,74,127,1,477.66,3,1,1,54.0,67,1,12,3,1,29.89,0.47725220218667963,Medium
296,296,296,557,127,3,372.61,2,1,0,54.0,51,0,91,2,1,0.2,0.45825607514078565,Medium
297,297,297,152,127,2,449.62,1,1,0,54.0,67,0,29,2,0,5.68,0.44598892662170514,Medium
298,298,298,52,591,4,43.12,1,1,1,541.0,63,1,45,0,2,18.5,0.4662233063926425,Medium
299,299,299,30,591,4,138.11,4,1,0,541.0,61,1,47,2,0,18.15,0.4560598098485577,Medium
300,300,300,301,591,1,296.53,1,1,0,541.0,24,0,15,1,0,21.71,0.4835242233277095,Medium
301,301,301,290,405,3,404.99,3,2,1,117.0,43,1,78,1,2,16.97,0.4841398502657637,Medium
302,302,302,250,128,1,139.65,3,3,1,-121.0,55,0,65,0,1,39.08,0.5517985239410471,Medium
303,303,303,171,128,3,76.45,1,3,0,-121.0,65,1,77,3,2,25.4,0.49024497365047937,Medium
304,304,304,207,113,1,456.02,3,0,1,-93.0,59,0,29,2,0,28.93,0.48497604378063436,Medium
305,305,305,180,113,3,218.33,3,0,0,-93.0,58,1,51,2,1,29.65,0.4870492093272008,Medium
306,306,306,219,113,2,101.63,2,0,0,-93.0,55,1,75,0,0,30.92,0.5181018643497979,Medium
307,307,307,347,352,0,423.45,2,0,1,7.0,29,0,73,3,2,37.12,0.5019884710367347,Medium
308,308,308,525,352,1,271.7,4,0,0,7.0,39,0,18,0,2,46.8,0.528658339186198,Medium
309,309,309,255,352,4,264.28,4,0,0,7.0,57,1,31,3,0,47.62,0.483074912308698,Medium
310,310,310,15,144,1,365.89,5,2,1,130.0,27,1,38,0,2,26.27,0.5388601377493172,Medium
311,311,311,662,144,3,138.37,5,2,0,130.0,39,0,28,3,0,33.19,0.5090768239682176,Medium
312,312,312,3,144,3,67.17,3,2,0,130.0,39,1,24,1,1,30.12,0.5187661731785114,Medium
313,313,313,635,589,1,341.18,4,3,1,-44.0,45,0,44,1,0,6.37,0.4679101423815209,Medium
314,314,314,285,509,2,192.67,2,3,1,226.0,53,0,34,2,1,37.32,0.49941052915529455,Medium
315,315,315,624,148,1,191.95,2,0,1,-474.0,41,0,75,2,2,42.02,0.5171282590366971,Medium
316,316,316,412,148,4,471.67,1,0,0,-474.0,31,0,68,2,1,15.12,0.45813648748465474,Medium
317,317,317,134,148,1,68.22,3,0,0,-474.0,28,1,24,0,2,21.09,0.507789534774085,Medium
318,318,318,666,373,2,160.79,3,1,1,-291.0,46,0,99,2,0,47.81,0.521861190211494,Medium
319,319,319,313,205,0,171.71,1,3,1,-106.0,69,0,99,1,1,11.17,0.4987261781841411,Medium
320,320,320,484,122,0,237.12,3,0,1,-361.0,67,1,97,2,2,8.32,0.47202008888867136,Medium
321,321,321,146,122,3,84.91,2,0,0,-361.0,47,0,66,2,1,2.03,0.4536409844235101,Medium
322,322,322,573,122,1,24.7,3,0,0,-361.0,65,0,3,0,1,14.93,0.47987948267822267,Medium
323,323,323,376,122,0,60.37,5,0,0,-361.0,70,0,61,1,2,7.97,0.48171528830037197,Medium
324,324,324,6,122,0,255.86,5,0,0,-361.0,66,1,0,0,2,6.76,0.47307891977834376,Medium
325,325,325,702,122,3,88.69,1,0,0,-361.0,27,1,42,1,1,47.58,0.5261522885336275,Medium
326,326,326,646,122,0,301.95,4,0,0,-361.0,55,0,53,2,1,13.08,0.47622465495939786,Medium
327,327,327,497,122,3,151.35,3,0,0,-361.0,33,0,27,3,1,7.88,0.4520602039112398,Medium
328,328,328,508,122,4,20.94,3,0,0,-361.0,23,1,95,3,2,1.98,0.4614017359198912,Medium
329,329,329,156,122,3,233.12,4,0,0,-361.0,28,0,14,0,1,14.78,0.4886589809436645,Medium
330,330,330,517,122,2,383.5,4,0,0,-361.0,52,0,67,2,2,31.18,0.49387269136900575,Medium
331,331,331,353,122,3,342.22,5,0,0,-361.0,29,0,2,2,1,13.27,0.4657098356670875,Medium
332,332,332,189,122,3,33.98,4,0,0,-361.0,70,1,94,3,0,44.67,0.5056795050684425,Medium
333,333,333,92,122,0,109.47,3,0,0,-361.0,47,0,85,3,0,19.17,0.490665302582372,Medium
334,334,334,296,122,3,208.84,4,0,0,-361.0,54,0,57,0,1,17.03,0.4883290103313576,Medium
335,335,335,74,612,1,45.39,5,1,1,540.0,45,1,99,2,0,7.2,0.47921766699161117,Medium
336,336,336,288,105,0,388.93,4,1,1,-182.0,47,1,36,3,2,38.72,0.5122458121752742,Medium
337,337,337,202,105,4,431.22,2,1,0,-182.0,47,1,10,0,0,38.95,0.5059578806462129,Medium
338,338,338,537,105,4,118.16,2,1,0,-182.0,40,0,49,3,1,44.98,0.5080138214192316,Medium
339,339,339,515,105,2,58.79,5,1,0,-182.0,59,1,33,2,0,44.29,0.5228684630063486,Medium
340,340,340,302,105,3,299.49,4,1,0,-182.0,56,0,8,3,0,12.07,0.4519429621566005,Medium
341,341,341,139,436,0,392.99,1,0,1,299.0,23,1,26,3,1,35.48,0.4905142398733489,Medium
342,342,342,572,284,1,245.04,5,1,1,-286.0,70,0,98,3,2,7.51,0.45902708078961385,Medium
343,343,343,82,506,2,204.18,5,0,1,426.0,61,0,47,3,2,14.43,0.45078803779156473,Medium
344,344,344,524,506,2,463.78,4,0,0,426.0,22,0,79,1,1,24.07,0.49708698332279405,Medium
345,345,345,590,506,4,414.45,4,0,0,426.0,31,0,79,2,0,15.55,0.4630604576823709,Medium
346,346,346,123,587,4,198.8,4,3,1,466.0,46,1,35,1,1,44.12,0.5157852803746463,Medium
347,347,347,527,587,0,56.53,5,3,0,466.0,22,1,96,2,1,23.67,0.529790873253124,Medium
348,348,348,578,587,1,188.68,4,3,0,466.0,18,0,16,0,1,22.89,0.5194743204797838,Medium
349,349,349,286,353,3,249.94,5,3,1,69.0,49,0,63,2,2,4.54,0.47081554534500103,Medium
350,350,350,629,386,1,350.28,2,2,1,-241.0,53,0,85,0,2,0.38,0.47009783951874134,Medium
351,351,351,253,386,0,311.11,5,2,0,-241.0,42,0,64,0,1,29.12,0.526772236124781,Medium
352,352,352,697,386,2,214.95,4,2,0,-241.0,58,0,0,0,1,26.01,0.48909195215388535,Medium
353,353,353,493,518,3,448.77,2,0,1,27.0,68,0,77,0,0,43.67,0.49240860804762254,Medium
354,354,354,89,518,4,209.24,5,0,0,27.0,49,1,56,2,0,36.6,0.4807151418417454,Medium
355,355,355,531,518,0,31.0,2,0,0,27.0,37,0,99,0,0,22.35,0.5092355908542018,Medium
356,356,356,481,334,3,74.01,2,3,1,-145.0,30,0,13,1,1,11.26,0.4812015853813062,Medium
357,357,357,697,334,2,219.57,5,3,0,-145.0,54,0,17,1,1,40.21,0.5196589989677501,Medium
358,358,358,1,691,0,253.18,2,1,1,692.0,31,0,28,1,2,45.08,0.5216192617161842,Medium
359,359,359,89,691,3,340.11,4,1,0,692.0,56,1,4,2,2,28.99,0.46044440616158355,Medium
360,360,360,336,299,1,380.84,1,3,1,-35.0,51,1,48,3,0,18.48,0.47439244117347257,Medium
361,361,361,346,74,3,89.5,3,0,1,-272.0,37,1,68,2,1,41.9,0.5210967435826066,Medium
362,362,362,345,74,4,61.87,2,0,0,-272.0,37,0,88,1,2,24.79,0.5031020001863499,Medium
363,363,363,149,302,3,220.9,4,1,1,155.0,25,0,55,3,0,9.67,0.46992196164155825,Medium
364,364,364,359,372,1,244.73,1,1,1,15.0,69,1,27,0,2,36.62,0.4992252911228279,Medium
365,365,365,62,472,2,39.41,1,2,1,412.0,19,0,61,2,2,12.1,0.4877886035491452,Medium
366,366,366,35,472,4,194.2,5,2,0,412.0,49,1,86,3,0,28.59,0.48940257166143647,Medium
367,367,367,444,672,4,471.71,5,3,1,230.0,54,1,60,1,1,41.68,0.49973091723126434,Medium
368,368,368,231,672,3,142.42,2,3,0,230.0,30,0,36,0,2,37.16,0.5149981152508506,Medium
369,369,369,404,434,4,347.56,1,0,1,32.0,69,0,78,2,0,20.16,0.4424769255934098,Medium
370,370,370,475,434,2,153.92,1,0,0,32.0,27,0,30,0,2,34.06,0.5047507316224756,Medium
371,371,371,519,434,0,302.12,1,0,0,32.0,51,0,16,0,0,41.16,0.5059573302010196,Medium
372,372,372,221,420,3,96.49,5,3,1,201.0,67,0,73,1,2,2.9,0.4725655557725797,Medium
373,373,373,621,219,2,126.57,5,0,1,-400.0,51,0,97,2,0,42.49,0.5197011095052863,Medium
374,374,374,118,219,0,479.19,5,0,0,-400.0,39,1,39,1,1,49.37,0.5333202624122855,Medium
375,375,375,328,537,1,425.24,4,2,1,211.0,33,1,66,2,1,32.36,0.5056021451846212,Medium
376,376,376,486,354,1,363.54,5,0,1,-130.0,39,0,22,1,1,46.68,0.519230178434048,Medium
377,377,377,709,112,2,430.6,4,3,1,-596.0,49,1,88,3,1,44.84,0.5244814689330387,Medium
378,378,378,294,112,2,282.42,4,3,0,-596.0,19,1,23,0,1,23.34,0.5263505291816348,Medium
379,379,379,265,67,2,461.16,3,2,1,-198.0,32,1,45,1,1,8.5,0.4904239624832474,Medium
380,380,380,99,67,0,92.54,1,2,0,-198.0,37,0,99,2,0,9.07,0.5067319082092313,Medium
381,381,381,395,67,4,253.03,3,2,0,-198.0,37,1,17,2,0,47.43,0.5226467419694875,Medium
382,382,382,651,67,4,289.71,3,2,0,-198.0,40,0,30,3,2,17.58,0.47216908461473817,Medium
383,383,383,429,67,3,449.9,1,2,0,-198.0,35,1,91,3,2,8.12,0.47013902930813833,Medium
384,384,384,216,312,0,239.47,3,1,1,98.0,62,0,39,0,2,47.1,0.536392047174606,Medium
385,385,385,140,654,0,197.65,1,1,1,516.0,32,1,26,0,0,39.62,0.5194849126410324,Medium
386,386,386,554,335,0,22.49,3,1,1,-217.0,26,0,55,2,0,3.13,0.4779388492906647,Medium
387,387,387,616,236,0,42.22,2,3,1,-378.0,29,1,68,1,2,2.39,0.49915529474171416,Medium
388,388,388,255,236,3,476.96,3,3,0,-378.0,55,0,46,2,2,21.74,0.476844991165851,Medium
389,389,389,712,236,4,133.25,4,3,0,-378.0,34,0,55,1,0,28.22,0.5127727961406445,Medium
390,390,390,404,236,4,135.81,1,3,0,-378.0,48,0,0,0,2,47.49,0.5216054983482943,Medium
391,391,391,355,697,2,55.73,1,1,1,344.0,39,1,71,3,1,4.23,0.4382515316771396,Medium
392,392,392,614,247,0,58.96,4,3,1,-365.0,58,0,26,0,0,11.69,0.5022971659239511,Medium
393,393,393,199,434,1,148.57,5,3,1,237.0,66,0,96,2,2,15.82,0.49610176276824663,Medium
394,394,394,122,26,2,244.13,5,2,1,-96.0,47,0,45,1,2,23.62,0.5200709896042085,Medium
395,395,395,419,26,0,291.25,5,2,0,-96.0,35,1,50,2,1,7.8,0.5045497756054983,Medium
396,396,396,155,26,0,460.6,1,2,0,-96.0,65,0,0,3,2,15.42,0.46588770573679,Medium
397,397,397,274,26,2,470.24,4,2,0,-96.0,65,0,15,2,2,47.42,0.5200544513518605,Medium
398,398,398,610,26,2,215.26,4,2,0,-96.0,53,1,86,3,0,22.72,0.5040189471221689,Medium
399,399,399,351,26,3,194.5,3,2,0,-96.0,32,0,17,0,1,12.27,0.5044343662089515,Medium
400,400,400,680,26,0,121.74,1,2,0,-96.0,21,1,38,2,0,18.48,0.5165600790577247,Medium
401,401,401,327,247,4,80.52,3,0,1,-78.0,19,1,95,3,2,22.19,0.48750138534649234,Medium
402,402,402,130,549,0,260.52,3,2,1,421.0,70,0,72,0,1,26.84,0.5079329342760366,Medium
403,403,403,243,549,0,394.08,5,2,0,421.0,37,0,15,3,0,26.54,0.487788828145368,Medium
404,404,404,38,549,0,298.58,5,2,0,421.0,41,1,42,0,1,46.65,0.5481874168607488,Medium
405,405,405,129,54,1,69.04,5,1,1,-75.0,56,1,51,2,2,46.3,0.541671403106128,Medium
406,406,406,421,54,4,380.71,4,1,0,-75.0,25,0,37,3,2,39.79,0.5096455334770588,Medium
407,407,407,232,312,1,449.14,4,3,1,82.0,40,1,11,2,1,37.98,0.5158594883675063,Medium
408,408,408,703,628,1,182.52,5,3,1,-73.0,18,1,52,1,1,11.15,0.49387009946708293,Medium
409,409,409,463,628,4,22.56,3,3,0,-73.0,34,1,75,1,0,34.27,0.5069585512267926,Medium
410,410,410,341,628,1,165.89,5,3,0,-73.0,65,1,14,2,0,30.82,0.4823745176268026,Medium
411,411,411,590,628,1,472.75,2,3,0,-73.0,33,0,21,2,1,39.66,0.49525281331481535,Medium
412,412,412,313,628,3,363.67,3,3,0,-73.0,47,0,56,3,0,11.29,0.44390843678623304,Medium
413,413,413,304,502,4,193.41,5,2,1,200.0,66,0,79,2,0,6.59,0.45201187071617555,Medium
414,414,414,228,222,0,409.31,2,1,1,-4.0,59,1,8,3,2,7.71,0.4469912849493046,Medium
415,415,415,76,50,2,16.1,1,0,1,-26.0,70,1,15,3,0,1.16,0.4356446244143226,Medium
416,416,416,419,50,0,232.71,1,0,0,-26.0,60,0,35,0,0,47.65,0.5392759201707922,Medium
417,417,417,266,694,4,139.48,2,2,1,430.0,68,0,82,2,1,19.39,0.4544397469180355,Medium
418,418,418,469,172,3,198.17,2,0,1,-295.0,31,1,58,1,0,30.62,0.5027592661851444,Medium
419,419,419,12,172,0,297.43,2,0,0,-295.0,62,0,67,3,2,32.61,0.4886323355737974,Medium
420,420,420,585,558,4,487.62,1,1,1,-25.0,23,0,64,3,0,9.98,0.4336948839667834,Medium
421,421,421,220,450,3,187.12,4,1,1,232.0,45,1,91,1,1,43.21,0.5245294155429173,Medium
422,422,422,69,450,0,118.74,1,1,0,232.0,27,0,16,3,1,1.83,0.4518447505206919,Medium
423,423,423,84,450,1,110.18,3,1,0,232.0,33,1,31,1,0,45.46,0.5306343148684266,Medium
424,424,424,265,450,2,21.7,4,1,0,232.0,69,1,98,2,1,25.59,0.490176595746946,Medium
425,425,425,46,679,3,222.67,2,3,1,635.0,38,1,0,1,1,46.61,0.5121152068179101,Medium
426,426,426,690,679,1,92.37,3,3,0,635.0,36,0,80,2,1,41.91,0.5302500173528063,Medium
427,427,427,214,679,2,105.47,1,3,0,635.0,46,1,74,0,2,2.31,0.4757264682233283,Medium
428,428,428,710,698,1,468.62,2,1,1,-10.0,57,1,74,3,1,38.7,0.46840525810816847,Medium
429,429,429,156,358,4,171.71,4,1,1,204.0,36,0,0,1,1,8.09,0.4613838421480483,Medium
430,430,430,481,144,2,186.31,4,3,1,-336.0,46,1,75,2,0,13.15,0.49696620497679844,Medium
431,431,431,52,80,4,257.92,5,2,1,28.0,60,0,37,3,1,16.32,0.47279649012367575,Medium
432,432,432,283,238,1,174.6,3,2,1,-43.0,19,1,37,2,2,12.68,0.4972229639490496,Medium
433,433,433,265,81,3,92.32,4,3,1,-183.0,20,1,99,2,2,12.19,0.5178505933019772,Medium
434,434,434,187,396,2,67.0,5,3,1,211.0,55,0,69,0,2,8.4,0.501836786465824,Medium
435,435,435,329,396,2,411.2,1,3,0,211.0,39,1,73,2,1,34.52,0.5090437402211571,Medium
436,436,436,423,396,3,415.7,3,3,0,211.0,62,1,84,0,2,17.63,0.4936678314387976,Medium
437,437,437,269,396,1,216.5,5,3,0,211.0,38,0,5,2,0,22.78,0.5005105929794504,Medium
438,438,438,535,396,1,61.43,1,3,0,211.0,51,1,19,2,0,7.99,0.4683541114755518,Medium
439,439,439,11,241,4,396.86,1,0,1,232.0,62,0,99,0,2,23.32,0.4866375577864473,Medium
440,440,440,650,265,2,22.99,2,1,1,-383.0,49,1,84,3,0,36.71,0.4992218534884329,Medium
441,441,441,559,265,1,8.26,3,1,0,-383.0,61,0,78,1,2,24.03,0.500142628503295,Medium
442,442,442,654,265,0,187.23,4,1,0,-383.0,41,0,31,3,2,42.11,0.511032587801577,Medium
443,443,443,425,41,4,412.23,5,0,1,-384.0,36,1,41,1,2,20.32,0.4865580832777355,Medium
444,444,444,563,41,4,287.47,4,0,0,-384.0,69,1,58,0,1,35.99,0.504400278936352,Medium
445,445,445,128,339,0,287.53,2,3,1,213.0,20,0,59,0,1,35.91,0.5551412800205707,Medium
446,446,446,461,339,2,397.24,3,3,0,213.0,68,1,53,2,2,25.19,0.4863591562624208,Medium
447,447,447,285,339,2,245.17,4,3,0,213.0,42,1,12,3,0,42.65,0.5137151925517741,Medium
448,448,448,293,339,2,431.91,5,3,0,213.0,57,0,28,2,2,9.94,0.470579911410365,Medium
449,449,449,544,339,3,450.18,5,3,0,213.0,63,1,35,2,1,7.71,0.45963474730293014,Medium
450,450,450,359,339,0,98.61,1,3,0,213.0,29,1,48,2,2,24.63,0.5168229220350323,Medium
451,451,451,273,339,3,74.49,3,3,0,213.0,57,1,71,0,0,36.77,0.5331393070751154,Medium
452,452,452,629,464,4,302.15,4,2,1,-163.0,70,0,28,1,2,23.59,0.4615183728725753,Medium
453,453,453,206,605,0,388.41,1,2,1,401.0,52,1,40,0,2,6.88,0.4691983490984857,Medium
454,454,454,282,605,3,104.87,4,2,0,401.0,20,1,43,1,2,35.01,0.516912808052771,Medium
455,455,455,614,605,3,425.04,4,2,0,401.0,23,1,66,1,1,6.65,0.471541888723585,Medium
456,456,456,555,113,0,366.54,5,1,1,-441.0,43,0,56,0,1,26.74,0.5265880333696442,Medium
457,457,457,548,113,2,297.63,2,1,0,-441.0,24,1,7,0,0,45.52,0.5347671255838671,Medium
458,458,458,318,667,3,348.92,3,0,1,351.0,38,0,21,0,1,11.2,0.4523920304696878,Medium
459,459,459,397,171,4,68.62,5,3,1,-224.0,67,1,87,0,1,35.07,0.532914529507916,Medium
460,460,460,170,171,3,56.86,3,3,0,-224.0,28,1,53,2,2,25.24,0.5144990632933973,Medium
461,461,461,593,171,4,129.74,2,3,0,-224.0,52,0,79,3,1,13.71,0.4727244574509322,Medium
462,462,462,297,171,2,59.54,5,3,0,-224.0,68,0,7,3,1,38.84,0.505594543080379,Medium
463,463,463,106,585,1,389.97,5,2,1,481.0,40,1,91,3,0,29.24,0.5004338614749051,Medium
464,464,464,222,642,3,10.16,1,0,1,422.0,23,0,23,0,1,30.19,0.4929572400888569,Medium
465,465,465,152,2,2,166.2,2,0,1,-150.0,24,0,62,0,0,16.98,0.5164790197198095,Medium
466,466,466,35,2,4,492.8,4,0,0,-150.0,27,1,38,2,1,44.15,0.5172584277440746,Medium
467,467,467,648,410,4,345.99,3,3,1,-236.0,38,0,93,3,0,2.89,0.45003115654586967,Medium
468,468,468,19,311,1,62.01,5,0,1,294.0,20,1,79,2,1,43.1,0.5457498789590168,Medium
469,469,469,97,311,2,42.18,3,0,0,294.0,61,0,23,3,1,32.37,0.4794805755623828,Medium
470,470,470,575,311,4,385.21,3,0,0,294.0,63,1,44,1,2,2.31,0.437817298371993,Medium
471,471,471,207,311,1,289.2,5,0,0,294.0,60,1,44,3,1,7.89,0.4541486020068796,Medium
472,472,472,375,544,2,358.53,4,3,1,171.0,36,0,21,1,0,35.24,0.5094929670139172,Medium
473,473,473,586,544,3,431.69,1,3,0,171.0,41,1,58,1,0,46.62,0.5145890750230291,Medium
474,474,474,447,418,0,98.87,3,0,1,-27.0,51,0,31,0,2,17.74,0.4879539628487703,Medium
475,475,475,189,160,1,124.99,3,0,1,-27.0,27,0,96,2,2,33.74,0.5295573671701743,Medium
476,476,476,29,569,1,264.78,3,1,1,542.0,32,0,62,0,2,31.26,0.5205686981536914,Medium
477,477,477,236,569,0,87.53,3,1,0,542.0,18,0,13,2,2,18.42,0.4911809053623113,Medium
478,478,478,479,721,0,334.58,1,0,1,244.0,54,0,64,2,2,37.26,0.4773808806323584,Medium
479,479,479,636,721,1,370.91,2,0,0,244.0,35,0,52,2,0,30.16,0.47088746279508426,Medium
480,480,480,380,697,1,422.59,5,1,1,319.0,20,1,45,0,2,27.5,0.5067701065504859,Medium
481,481,481,326,74,3,19.51,3,2,1,-252.0,37,0,57,2,1,11.09,0.4911999670218782,Medium
482,482,482,158,277,0,351.3,5,2,1,121.0,22,0,36,0,0,15.27,0.523458501354782,Medium
483,483,483,409,610,3,496.87,2,1,1,203.0,40,1,37,3,1,32.48,0.45898255389116543,Medium
484,484,484,71,674,4,374.84,1,0,1,605.0,66,1,85,1,0,5.54,0.42855341919729606,Medium
485,485,485,469,587,0,200.99,2,0,1,120.0,46,1,61,2,1,36.21,0.49172954099119454,Medium
486,486,486,302,577,4,472.27,1,2,1,277.0,51,1,85,3,1,23.51,0.45376929673809574,Medium
487,487,487,322,577,0,381.74,4,2,0,277.0,46,1,90,1,2,3.88,0.47832316355592464,Medium
488,488,488,409,548,0,211.23,1,0,1,141.0,46,0,67,3,2,8.98,0.44649151852802527,Medium
489,489,489,0,548,3,346.1,5,0,0,141.0,68,1,68,3,1,5.05,0.4237371565315152,Medium
490,490,490,593,67,1,198.29,4,3,1,-526.0,27,1,82,0,0,43.85,0.5740617755039039,Medium
491,491,491,523,67,2,9.71,2,3,0,-526.0,31,0,68,0,2,45.44,0.5659541886178479,Medium
492,492,492,2,216,0,96.48,3,0,1,216.0,43,1,28,0,2,22.61,0.5152485452372596,Medium
493,493,493,225,441,0,287.9,1,3,1,218.0,58,0,79,3,0,11.24,0.47128476138418296,Medium
494,494,494,105,426,0,393.04,3,3,1,323.0,49,1,12,3,1,41.55,0.5091507614920142,Medium
495,495,495,365,426,3,296.67,4,3,0,323.0,51,1,71,2,1,8.42,0.47257609718652993,Medium
496,496,496,498,300,3,234.79,5,3,1,-196.0,48,1,68,1,2,29.54,0.5151591171141812,Medium
497,497,497,171,674,0,472.16,3,0,1,505.0,25,0,83,3,2,25.93,0.48130681762353683,Medium
498,498,498,176,184,4,327.46,1,2,1,10.0,56,1,62,1,2,46.11,0.5189406038524701,Medium
499,499,499,255,184,1,156.44,4,2,0,10.0,28,0,60,2,1,4.38,0.4940601442554524,Medium
500,500,500,46,184,2,112.0,4,2,0,10.0,70,0,94,2,0,21.81,0.5012782307264695,Medium
501,501,501,297,184,2,121.71,1,2,0,10.0,27,0,89,3,2,41.59,0.5312957397618133,Medium
502,502,502,175,184,0,451.8,1,2,0,10.0,70,1,29,0,1,18.3,0.49189592615471284,Medium
503,503,503,483,205,4,178.44,4,3,1,-276.0,61,0,51,1,0,26.58,0.4993390197183878,Medium
504,504,504,473,253,0,44.24,5,1,1,-218.0,41,0,48,2,0,41.74,0.5334458784669321,Medium
505,505,505,630,253,3,336.44,3,1,0,-218.0,18,1,70,3,2,3.04,0.457703859645415,Medium
506,506,506,111,253,1,309.07,2,1,0,-218.0,49,1,3,1,1,49.01,0.5186204691963799,Medium
507,507,507,469,253,0,209.66,3,1,0,-218.0,31,1,79,0,0,18.73,0.5200657673401161,Medium
508,508,508,398,320,3,265.11,4,2,1,-76.0,40,0,91,1,1,38.22,0.5274968686872461,Medium
509,509,509,91,320,0,78.11,5,2,0,-76.0,19,1,23,3,2,46.28,0.5409514560978491,Medium
510,510,510,96,197,3,346.91,4,0,1,103.0,53,0,42,2,2,14.64,0.46515504000848545,Medium
511,511,511,95,197,2,315.92,5,0,0,103.0,20,0,74,2,2,48.67,0.5447071281264482,Medium
512,512,512,659,197,3,321.77,4,0,0,103.0,64,1,77,2,1,23.29,0.4783431519809674,Medium
513,513,513,214,155,3,134.05,3,2,1,-57.0,27,1,66,1,0,45.97,0.5506401636356562,Medium
514,514,514,360,425,0,187.72,2,3,1,67.0,37,0,54,1,2,48.99,0.5499631836470587,Medium
515,515,515,621,425,2,207.29,3,3,0,67.0,59,0,80,3,0,43.58,0.511388142103882,Medium
